customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,Cuentas_Diarias,tenure_interval,TotalPayed,TotalPayed_interval
0257-ZESQC,1,0,1,1,0,27,1,0,1,1,0,0,0,0,0,0,1,2,75.2,1929.35,2.506666666666667,"(24, 30]",2030.4,"(2000, 2500]"
0258-NOKBL,0,1,0,0,0,3,1,0,1,0,1,1,0,0,1,0,0,0,90.4,268.45,3.0133333333333336,"(0, 6]",271.20000000000005,"(0, 500]"
0259-GBZSH,1,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,0,85.65,181.5,2.855,"(0, 6]",171.3,"(0, 500]"
0260-ZDLGK,1,0,0,0,1,9,1,0,0,0,0,1,1,1,1,0,1,1,72.9,651.4,2.43,"(6, 12]",656.1,"(500, 1000]"
0263-FJTQO,0,1,0,1,1,50,1,1,0,1,0,0,1,1,0,2,1,3,70.5,3486.65,2.35,"(48, 54]",3525.0,"(3500, 4000]"
0264-CNITK,0,0,0,1,1,71,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,2,20.1,1389.6,0.67,"(66, 72]",1427.1000000000001,"(1000, 1500]"
0265-EDXBD,1,1,1,1,0,32,1,1,1,0,0,0,0,0,0,0,1,0,74.9,2303.35,2.496666666666667,"(30, 36]",2396.8,"(2000, 2500]"
0265-PSUAE,0,0,0,1,1,16,1,0,1,1,0,1,0,1,1,0,0,2,100.7,1522.7,3.356666666666667,"(12, 18]",1611.2,"(1500, 2000]"
0266-CLZKZ,0,0,0,1,1,67,1,1,1,0,0,1,1,1,1,2,1,2,105.65,6717.9,3.521666666666667,"(66, 72]",7078.55,"(7000, 7500]"
0266-GMEAO,0,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,114.3,8058.55,3.81,"(66, 72]",8229.6,"(8000, 8500]"
0268-QKIWO,1,0,0,0,0,3,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,19.75,58.85,0.6583333333333333,"(0, 6]",59.25,"(0, 500]"
0269-XFESX,0,1,0,1,1,23,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,24.35,538.5,0.8116666666666668,"(18, 24]",560.0500000000001,"(500, 1000]"
0270-THENM,0,1,0,1,1,72,1,1,0,1,1,1,1,0,0,2,0,2,69.85,5102.35,2.328333333333333,"(66, 72]",5029.2,"(5000, 5500]"
0274-JKUJR,0,1,0,1,1,7,0,-1,0,1,1,1,0,1,1,0,0,1,58.85,465.7,1.9616666666666667,"(6, 12]",411.95,"(0, 500]"
0277-BKSQP,0,1,0,1,1,8,1,0,0,0,0,0,0,1,0,0,1,0,54.4,475.1,1.8133333333333332,"(6, 12]",435.2,"(0, 500]"
0277-ORXQS,0,1,0,1,1,66,0,-1,0,0,0,0,1,1,1,2,0,2,50.55,3364.55,1.6849999999999998,"(60, 66]",3336.2999999999997,"(3000, 3500]"
0278-YXOOG,1,1,0,0,0,5,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,21.05,113.85,0.7016666666666667,"(0, 6]",105.25,"(0, 500]"
0280-XJGEX,1,1,0,0,0,49,1,1,1,0,1,1,0,1,1,0,1,2,103.7,5036.3,3.4566666666666666,"(48, 54]",5081.3,"(5000, 5500]"
0281-CNTZX,0,1,0,1,0,63,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,2,19.95,1234.8,0.6649999999999999,"(60, 66]",1256.85,"(1000, 1500]"
0282-NVSJS,0,0,1,1,1,12,0,-1,0,0,0,0,1,0,0,0,1,1,29.3,355.9,0.9766666666666667,"(6, 12]",351.6,"(0, 500]"
0285-INHLN,0,1,0,1,1,27,1,0,0,1,1,0,0,0,0,0,1,3,54.75,1510.3,1.825,"(24, 30]",1478.25,"(1000, 1500]"
0289-IVARM,0,0,0,0,0,35,1,0,0,1,1,1,0,0,0,0,0,0,60.55,1982.6,2.018333333333333,"(30, 36]",2119.25,"(2000, 2500]"
0292-WEGCH,0,0,0,1,1,54,1,1,0,0,1,1,1,1,1,0,1,0,86.2,4524.05,2.8733333333333335,"(48, 54]",4654.8,"(4500, 5000]"
0295-PPHDO,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,95.45,95.45,3.1816666666666666,"(0, 6]",95.45,"(0, 500]"
0295-QVKPB,0,1,0,0,0,5,1,0,0,0,0,1,1,1,0,0,1,3,63.95,318.1,2.131666666666667,"(0, 6]",319.75,"(0, 500]"
0297-RBCSG,0,1,0,0,0,19,1,0,0,0,1,0,1,0,1,1,1,2,65.35,1231.85,2.1783333333333332,"(18, 24]",1241.6499999999999,"(1000, 1500]"
0298-XACET,0,1,0,1,1,52,0,-1,0,0,1,1,1,1,0,2,0,1,50.2,2554.0,1.6733333333333333,"(48, 54]",2610.4,"(2500, 3000]"
0301-FIDRB,0,0,0,1,1,72,0,-1,0,1,1,1,1,1,1,2,1,2,63.8,4684.3,2.1266666666666665,"(66, 72]",4593.599999999999,"(4500, 5000]"
0301-KOBTQ,0,1,0,0,0,32,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,2,20.05,614.45,0.6683333333333333,"(30, 36]",641.6,"(500, 1000]"
0302-JOIVN,1,0,0,1,0,8,1,0,1,0,1,1,0,1,1,0,0,0,101.15,842.9,3.371666666666667,"(6, 12]",809.2,"(500, 1000]"
0303-UNCIP,0,1,0,0,0,41,1,1,0,0,0,1,0,0,1,1,0,1,65.0,2531.8,2.1666666666666665,"(36, 42]",2665.0,"(2500, 3000]"
0303-WMMRN,0,1,0,0,0,5,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,19.25,86.05,0.6416666666666667,"(0, 6]",96.25,"(0, 500]"
0305-SQECB,0,0,0,0,1,11,0,-1,0,1,0,0,1,0,0,1,1,1,36.05,402.6,1.2016666666666667,"(6, 12]",396.54999999999995,"(0, 500]"
0306-JAELE,1,1,0,0,0,5,1,0,1,0,0,0,1,1,1,0,1,0,96.1,453.4,3.203333333333333,"(0, 6]",480.5,"(0, 500]"
0307-BCOPK,0,0,0,0,0,16,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,19.05,326.65,0.635,"(12, 18]",304.8,"(0, 500]"
0308-GIQJT,0,1,1,0,0,71,1,1,1,0,1,0,1,1,1,1,0,2,105.75,7382.85,3.525,"(66, 72]",7508.25,"(7500, 8000]"
0308-IVGOK,0,0,0,0,0,11,0,-1,0,0,1,1,1,0,0,1,1,3,40.4,422.6,1.3466666666666667,"(6, 12]",444.4,"(0, 500]"
0310-MVLET,1,0,0,1,1,61,1,1,1,0,1,0,0,1,1,0,1,0,99.15,6010.05,3.305,"(60, 66]",6048.150000000001,"(6000, 6500]"
0310-SUCIN,0,0,0,1,0,71,1,0,0,1,1,1,1,1,1,1,1,2,84.8,6046.1,2.8266666666666667,"(66, 72]",6020.8,"(6000, 6500]"
0310-VQXAM,0,1,0,0,0,9,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.85,178.8,0.6616666666666667,"(6, 12]",178.65,"(0, 500]"
0311-QYWSS,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,1,0,49.45,314.6,1.6483333333333334,"(0, 6]",296.70000000000005,"(0, 500]"
0311-UNPFF,1,0,0,0,0,26,1,0,1,0,0,0,0,1,1,0,1,2,88.8,2274.35,2.96,"(24, 30]",2308.7999999999997,"(2000, 2500]"
0314-TKOSI,0,0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,1,55.15,322.9,1.8383333333333334,"(0, 6]",330.9,"(0, 500]"
0315-LVCRK,0,1,0,0,0,11,1,0,1,0,0,1,0,0,1,0,0,0,84.8,888.75,2.8266666666666667,"(6, 12]",932.8,"(500, 1000]"
0318-QUUOB,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,80.55,80.55,2.685,"(0, 6]",80.55,"(0, 500]"
0318-ZOPWS,0,0,0,1,0,49,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,2,20.15,973.35,0.6716666666666666,"(48, 54]",987.3499999999999,"(500, 1000]"
0319-QZTCO,0,0,0,1,1,3,1,0,0,0,1,0,0,1,0,0,1,3,58.7,168.6,1.9566666666666668,"(0, 6]",176.10000000000002,"(0, 500]"
0320-DWVTU,0,0,0,0,0,53,1,0,1,1,1,1,1,0,1,2,0,1,99.5,5424.25,3.316666666666667,"(48, 54]",5273.5,"(5000, 5500]"
0320-JDNQG,1,1,0,1,1,23,1,0,1,1,0,0,1,1,1,0,1,0,99.85,2331.3,3.328333333333333,"(18, 24]",2296.5499999999997,"(2000, 2500]"
0322-CHQRU,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,45.35,89.5,1.5116666666666667,"(0, 6]",90.7,"(0, 500]"
0322-YINQP,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,48.55,48.55,1.6183333333333332,"(0, 6]",48.55,"(0, 500]"
0323-XWWTN,0,1,0,0,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,2,1,1,26.4,121.25,0.88,"(0, 6]",79.19999999999999,"(0, 500]"
0324-BRPCJ,1,0,1,1,0,68,1,1,1,0,1,0,0,1,1,0,1,0,100.2,6851.65,3.3400000000000003,"(66, 72]",6813.6,"(6500, 7000]"
0325-XBFAC,1,1,0,0,0,8,1,0,1,0,0,1,0,1,1,0,1,0,94.7,740.3,3.1566666666666667,"(6, 12]",757.6,"(500, 1000]"
0326-VDYXE,0,0,0,1,0,70,1,1,1,0,0,1,0,1,1,1,1,0,97.65,6982.5,3.2550000000000003,"(66, 72]",6835.5,"(6500, 7000]"
0327-WFZSY,0,1,0,1,1,39,1,1,1,0,0,1,0,1,1,1,0,0,100.0,3835.55,3.3333333333333335,"(36, 42]",3900.0,"(3500, 4000]"
0328-GRPMV,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.1,70.1,2.3366666666666664,"(0, 6]",70.1,"(0, 500]"
0329-GTIAJ,1,0,0,0,0,3,1,0,1,0,1,0,1,1,1,0,1,0,97.9,315.3,3.2633333333333336,"(0, 6]",293.70000000000005,"(0, 500]"
0330-BGYZE,0,1,0,1,0,60,1,1,1,0,1,1,0,1,1,1,0,2,102.5,6157.6,3.4166666666666665,"(54, 60]",6150.0,"(6000, 6500]"
0330-IVZHA,1,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,69.95,330.15,2.3316666666666666,"(0, 6]",349.75,"(0, 500]"
0334-GDDSO,1,1,1,0,0,3,1,1,1,0,1,0,0,0,0,0,1,0,81.35,233.7,2.7116666666666664,"(0, 6]",244.04999999999998,"(0, 500]"
0334-ZFJSR,0,0,0,1,0,55,1,1,0,1,1,0,1,0,0,1,1,3,66.05,3462.1,2.2016666666666667,"(54, 60]",3632.75,"(3500, 4000]"
0336-KXKFK,0,1,0,0,0,72,0,-1,0,1,0,1,1,1,1,2,1,3,61.2,4390.25,2.04,"(66, 72]",4406.400000000001,"(4000, 4500]"
0336-PIKEI,0,1,1,1,0,72,1,0,0,1,1,1,1,1,0,2,0,2,74.4,5360.75,2.48,"(66, 72]",5356.8,"(5000, 5500]"
0337-CNPZE,1,0,0,0,0,41,1,1,1,0,1,1,0,1,1,0,1,0,106.3,4443.45,3.5433333333333334,"(36, 42]",4358.3,"(4000, 4500]"
0343-QLUZP,0,1,0,0,0,60,0,-1,0,1,1,1,0,0,0,2,0,2,39.6,2424.5,1.32,"(54, 60]",2376.0,"(2000, 2500]"
0345-HKJVM,1,0,0,0,0,6,1,0,1,0,0,0,0,1,1,0,0,0,89.3,577.6,2.9766666666666666,"(0, 6]",535.8,"(500, 1000]"
0345-XMMUG,0,0,0,1,0,46,1,1,1,0,1,1,1,1,1,2,1,3,108.9,4854.3,3.6300000000000003,"(42, 48]",5009.400000000001,"(5000, 5500]"
0347-UBKUZ,0,0,0,0,0,15,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.9,320.45,0.6633333333333333,"(12, 18]",298.5,"(0, 500]"
0348-SDKOL,1,0,0,1,0,58,1,1,1,0,0,1,1,1,1,0,1,3,102.1,5885.4,3.4033333333333333,"(54, 60]",5921.799999999999,"(5500, 6000]"
0354-VXMJC,0,1,0,1,1,23,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.6,426.65,0.6533333333333334,"(18, 24]",450.8,"(0, 500]"
0354-WYROK,1,0,1,1,1,31,1,0,1,0,0,1,1,1,1,0,1,0,98.9,2911.3,3.296666666666667,"(30, 36]",3065.9,"(3000, 3500]"
0356-ERHVT,0,1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,45.9,521.9,1.53,"(6, 12]",504.9,"(500, 1000]"
0356-OBMAC,0,0,1,0,0,56,1,1,1,0,1,1,1,1,0,2,1,2,99.9,5706.3,3.33,"(54, 60]",5594.400000000001,"(5500, 6000]"
0357-NVCRI,0,0,0,0,1,25,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,3,20.05,471.7,0.6683333333333333,"(24, 30]",501.25,"(500, 1000]"
0361-HJRDX,0,0,0,0,0,68,0,-1,0,1,1,1,1,1,1,2,0,3,64.35,4539.6,2.145,"(66, 72]",4375.799999999999,"(4000, 4500]"
0362-RAOQO,0,0,0,0,0,40,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.65,830.25,0.6549999999999999,"(36, 42]",786.0,"(500, 1000]"
0362-ZBZWJ,1,1,0,0,0,36,1,1,1,0,0,0,0,0,1,0,1,0,84.9,3067.2,2.83,"(30, 36]",3056.4,"(3000, 3500]"
0363-QJVFX,1,1,0,0,0,32,1,1,1,1,1,0,1,1,1,0,1,3,108.15,3432.9,3.605,"(30, 36]",3460.8,"(3000, 3500]"
0363-SVHYR,0,1,0,1,1,71,1,1,0,1,1,1,1,1,1,2,0,2,86.85,6263.8,2.895,"(66, 72]",6166.349999999999,"(6000, 6500]"
0365-BZUWY,0,1,0,1,0,17,1,1,1,0,1,1,0,1,1,0,1,0,102.55,1742.5,3.4183333333333334,"(12, 18]",1743.35,"(1500, 2000]"
0365-GXEZS,0,1,0,1,0,18,1,0,1,0,0,1,1,0,0,0,0,0,78.2,1468.75,2.606666666666667,"(12, 18]",1407.6000000000001,"(1000, 1500]"
0365-TRTPY,0,0,0,0,0,37,1,1,1,1,1,1,0,0,0,0,0,2,91.2,3382.3,3.04,"(36, 42]",3374.4,"(3000, 3500]"
0366-NQSHS,0,1,0,0,0,2,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.35,46.35,0.645,"(0, 6]",38.7,"(0, 500]"
0369-ZGOVK,0,0,0,1,1,28,1,0,1,0,0,0,0,0,0,1,1,2,70.4,1992.2,2.3466666666666667,"(24, 30]",1971.2000000000003,"(1500, 2000]"
0373-AIVNJ,0,1,0,0,0,9,0,-1,0,1,1,1,0,0,0,1,0,1,39.55,373.0,1.3183333333333331,"(6, 12]",355.95,"(0, 500]"
0374-AACSZ,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,50.15,50.15,1.6716666666666666,"(0, 6]",50.15,"(0, 500]"
0374-FIUCA,0,1,0,1,0,65,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,3,20.4,1414.45,0.6799999999999999,"(60, 66]",1326.0,"(1000, 1500]"
0374-IOEGQ,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,44.6,122.7,1.4866666666666668,"(0, 6]",133.8,"(0, 500]"
0375-HVGXO,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,1,0,34.7,34.7,1.1566666666666667,"(0, 6]",34.7,"(0, 500]"
0376-OIWME,0,1,0,1,0,36,1,0,1,1,0,0,0,1,1,0,1,0,93.6,3366.05,3.1199999999999997,"(30, 36]",3369.6,"(3000, 3500]"
0376-YMCJC,1,1,0,0,0,23,1,1,1,0,0,0,1,1,0,0,1,0,90.6,1943.2,3.02,"(18, 24]",2083.7999999999997,"(2000, 2500]"
0377-JBKKT,0,1,0,1,1,22,1,0,0,1,1,0,1,0,0,0,1,1,57.95,1271.8,1.9316666666666669,"(18, 24]",1274.9,"(1000, 1500]"
0378-CJKPV,0,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,3,112.1,7965.95,3.7366666666666664,"(66, 72]",8071.2,"(8000, 8500]"
0378-NHQXU,1,0,0,1,1,17,1,1,1,0,0,1,0,1,0,0,0,0,88.25,1460.65,2.941666666666667,"(12, 18]",1500.25,"(1500, 2000]"
0378-TOVMS,1,0,0,0,0,3,1,0,1,0,0,0,1,0,1,0,0,0,85.8,272.2,2.86,"(0, 6]",257.4,"(0, 500]"
0378-XSZPU,1,1,0,1,0,58,1,0,0,1,1,1,0,0,0,1,0,3,60.3,3563.8,2.01,"(54, 60]",3497.3999999999996,"(3000, 3500]"
0379-DJQHR,0,1,0,1,1,67,1,0,0,1,1,1,0,1,1,2,0,3,81.35,5398.6,2.7116666666666664,"(66, 72]",5450.45,"(5000, 5500]"
0380-NEAVX,0,1,1,0,0,34,1,0,1,0,1,1,0,1,1,1,1,0,99.85,3343.15,3.328333333333333,"(30, 36]",3394.8999999999996,"(3000, 3500]"
0380-ZCSBI,0,1,0,0,0,10,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,3,20.0,198.7,0.6666666666666666,"(6, 12]",200.0,"(0, 500]"
0383-CLDDA,0,0,0,0,0,69,1,1,0,1,0,1,1,1,1,2,1,3,85.35,5897.4,2.8449999999999998,"(66, 72]",5889.15,"(5500, 6000]"
0384-LPITE,0,1,0,0,0,40,0,-1,0,1,1,1,0,1,1,1,0,3,62.05,2511.55,2.0683333333333334,"(36, 42]",2482.0,"(2000, 2500]"
0384-RVBPI,0,1,0,0,0,20,1,0,0,1,0,1,0,0,1,0,0,3,64.4,1398.6,2.146666666666667,"(18, 24]",1288.0,"(1000, 1500]"
0386-CWRGM,0,0,0,1,1,46,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,19.4,967.85,0.6466666666666666,"(42, 48]",892.4,"(500, 1000]"
0388-EOPEX,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,74.4,139.4,2.48,"(0, 6]",148.8,"(0, 500]"
0390-DCFDQ,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,70.45,70.45,2.3483333333333336,"(0, 6]",70.45,"(0, 500]"
0392-BZIUW,0,0,0,1,0,72,1,1,1,1,0,1,0,1,1,2,1,3,105.0,7589.8,3.5,"(66, 72]",7560.0,"(7500, 8000]"
0394-YONDK,0,1,0,1,1,70,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,3,25.15,1790.15,0.8383333333333333,"(66, 72]",1760.5,"(1500, 2000]"
0396-HUJBP,0,0,0,0,0,2,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.3,44.4,0.6433333333333333,"(0, 6]",38.6,"(0, 500]"
0396-UKGAI,0,1,0,0,1,23,1,0,0,0,1,0,1,0,0,0,1,2,55.3,1284.2,1.8433333333333333,"(18, 24]",1271.8999999999999,"(1000, 1500]"
0396-YCHWO,0,1,0,1,0,36,1,1,1,0,0,0,0,1,1,0,1,0,95.4,3474.2,3.18,"(30, 36]",3434.4,"(3000, 3500]"
0397-GZBBC,1,1,1,1,0,59,1,1,1,0,0,0,0,1,1,0,1,2,93.85,5574.75,3.128333333333333,"(54, 60]",5537.15,"(5500, 6000]"
0397-ZXWQF,0,1,0,0,0,67,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,2,20.5,1430.95,0.6833333333333333,"(66, 72]",1373.5,"(1000, 1500]"
0401-WDBXM,0,1,0,1,1,72,1,1,1,1,0,1,0,1,1,2,1,2,105.55,7542.25,3.518333333333333,"(66, 72]",7599.599999999999,"(7500, 8000]"
0402-CQAJN,1,0,0,0,0,37,1,1,1,0,1,1,0,1,1,0,1,2,101.9,3545.35,3.396666666666667,"(36, 42]",3770.3,"(3500, 4000]"
0402-OAMEN,0,0,0,1,1,72,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,24.45,1709.1,0.815,"(66, 72]",1760.3999999999999,"(1500, 2000]"
0404-AHASP,0,1,0,1,0,72,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.7,1421.9,0.6566666666666666,"(66, 72]",1418.3999999999999,"(1000, 1500]"
0404-SWRVG,1,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,74.4,229.55,2.48,"(0, 6]",223.20000000000002,"(0, 500]"
0406-BPDVR,1,0,1,1,0,54,1,1,1,0,1,0,0,1,1,1,1,3,101.5,5373.1,3.3833333333333333,"(48, 54]",5481.0,"(5000, 5500]"
0407-BDJKB,1,1,0,1,0,60,1,1,1,0,1,1,0,1,0,0,1,0,95.75,5742.9,3.191666666666667,"(54, 60]",5745.0,"(5500, 6000]"
0409-WTMPL,0,0,0,1,0,58,1,1,1,1,1,1,0,1,1,1,1,3,110.65,6526.65,3.6883333333333335,"(54, 60]",6417.700000000001,"(6000, 6500]"
0410-IPFTY,0,0,0,1,0,31,1,0,1,0,1,0,0,0,1,0,1,2,83.85,2674.15,2.795,"(30, 36]",2599.35,"(2500, 3000]"
0411-EZJZE,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,1,0,60.25,170.5,2.0083333333333333,"(0, 6]",180.75,"(0, 500]"
0412-UCCNP,0,1,0,0,0,55,1,0,0,1,0,1,1,0,0,2,1,0,59.2,3175.85,1.9733333333333334,"(54, 60]",3256.0,"(3000, 3500]"
0415-MOSGF,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44.4,44.4,1.48,"(0, 6]",44.4,"(0, 500]"
0419-YAAPX,0,1,0,1,0,49,1,0,1,0,1,0,0,1,0,0,1,3,85.3,4297.95,2.8433333333333333,"(48, 54]",4179.7,"(4000, 4500]"
0420-BWTPW,1,1,0,0,1,8,0,-1,0,0,0,0,0,0,0,0,0,1,25.5,215.2,0.85,"(6, 12]",204.0,"(0, 500]"
0420-HLGXF,0,0,1,0,0,39,1,1,1,0,0,1,0,1,1,0,1,0,99.75,4036.0,3.325,"(36, 42]",3890.25,"(3500, 4000]"
0420-TXVSG,0,1,0,1,0,66,1,1,0,1,1,1,0,0,0,2,1,3,66.1,4428.45,2.203333333333333,"(60, 66]",4362.599999999999,"(4000, 4500]"
0422-OHQHQ,0,0,0,1,1,15,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,20.55,295.95,0.685,"(12, 18]",308.25,"(0, 500]"
0422-UXFAP,0,0,0,1,0,51,1,1,1,0,0,1,0,1,1,1,1,0,98.85,4947.55,3.295,"(48, 54]",5041.349999999999,"(5000, 5500]"
0423-UDIJQ,0,1,1,0,0,9,1,0,0,0,0,0,1,0,0,0,0,1,49.2,447.9,1.6400000000000001,"(6, 12]",442.8,"(0, 500]"
0426-TIRNE,1,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,20.9,20.9,0.6966666666666667,"(0, 6]",20.9,"(0, 500]"
0428-AXXLJ,0,1,0,0,0,25,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,2,19.5,516.3,0.65,"(24, 30]",487.5,"(0, 500]"
0428-IKYCP,0,1,0,1,0,22,1,0,1,0,0,1,0,1,0,0,1,2,87.0,1850.65,2.9,"(18, 24]",1914.0,"(1500, 2000]"
0430-IHCDJ,0,1,0,0,0,15,1,1,0,0,0,0,0,0,0,0,1,0,49.0,749.25,1.6333333333333333,"(12, 18]",735.0,"(500, 1000]"
0431-APWVY,1,0,0,1,1,28,1,0,1,0,0,0,0,1,1,1,1,2,90.1,2598.95,3.003333333333333,"(24, 30]",2522.7999999999997,"(2500, 3000]"
0432-CAJZV,0,1,0,0,0,3,1,0,1,0,0,0,0,1,1,0,0,1,90.7,237.65,3.0233333333333334,"(0, 6]",272.1,"(0, 500]"
0434-CSFON,0,0,0,1,0,47,1,1,1,0,0,1,0,1,1,0,1,0,100.5,4707.1,3.35,"(42, 48]",4723.5,"(4500, 5000]"
0436-TWFFZ,0,0,0,0,0,67,1,1,0,1,0,1,1,1,1,2,1,1,85.25,5714.2,2.841666666666667,"(66, 72]",5711.75,"(5500, 6000]"
0439-IFYUN,0,0,1,0,0,18,1,0,1,0,1,0,0,0,0,0,1,0,74.7,1294.6,2.49,"(12, 18]",1344.6000000000001,"(1000, 1500]"
0440-EKDCF,0,1,0,1,0,62,1,0,0,0,1,1,1,0,0,2,1,3,60.15,3753.2,2.005,"(60, 66]",3729.2999999999997,"(3500, 4000]"
0440-MOGPM,0,0,0,0,0,41,1,1,0,0,1,1,0,1,1,1,1,0,80.55,3263.9,2.685,"(36, 42]",3302.5499999999997,"(3000, 3500]"
0440-QEXBZ,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,1,1,50.15,2139.1,1.6716666666666666,"(42, 48]",2206.6,"(2000, 2500]"
0440-UEDAI,0,0,0,0,0,53,1,0,1,0,1,1,1,0,1,1,1,3,94.45,5042.75,3.1483333333333334,"(48, 54]",5005.85,"(5000, 5500]"
0442-TDYUO,0,1,0,1,0,48,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,20.05,1036.0,0.6683333333333333,"(42, 48]",962.4000000000001,"(500, 1000]"
0442-ZXKVS,0,0,1,1,0,54,1,1,1,1,1,1,1,1,1,1,1,2,115.6,6431.05,3.853333333333333,"(48, 54]",6242.4,"(6000, 6500]"
0447-BEMNG,1,0,0,1,0,48,0,-1,0,1,0,1,0,0,1,0,1,2,45.3,2145.0,1.51,"(42, 48]",2174.3999999999996,"(2000, 2500]"
0447-RXSGD,0,1,0,0,0,24,1,1,1,0,1,0,0,1,1,0,1,2,99.65,2404.85,3.3216666666666668,"(18, 24]",2391.6000000000004,"(2000, 2500]"
0454-OKRCT,0,1,0,0,0,33,1,0,1,0,1,0,1,0,0,2,0,2,80.6,2651.1,2.6866666666666665,"(30, 36]",2659.7999999999997,"(2500, 3000]"
0455-ENTCR,0,1,0,1,0,66,1,1,0,1,1,0,1,1,1,2,0,0,85.25,5538.35,2.841666666666667,"(60, 66]",5626.5,"(5500, 6000]"
0455-XFASS,0,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,69.55,200.2,2.3183333333333334,"(0, 6]",208.64999999999998,"(0, 500]"
0458-HEUZG,0,0,0,0,0,13,0,-1,0,0,0,1,1,0,0,2,0,1,35.4,450.4,1.18,"(12, 18]",460.2,"(0, 500]"
0459-SPZHJ,0,1,0,1,1,63,1,1,0,1,1,1,0,1,1,2,0,3,83.5,5435.0,2.783333333333333,"(60, 66]",5260.5,"(5000, 5500]"
0461-CVKMU,1,0,0,1,1,23,1,0,1,0,1,1,1,0,0,0,0,0,83.8,1900.25,2.7933333333333334,"(18, 24]",1927.3999999999999,"(1500, 2000]"
0463-TXOAK,0,1,0,0,1,52,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,3,25.6,1334.5,0.8533333333333334,"(48, 54]",1331.2,"(1000, 1500]"
0463-WZZKO,0,1,0,0,0,3,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,3,20.75,67.1,0.6916666666666667,"(0, 6]",62.25,"(0, 500]"
0463-ZSDNT,0,1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,1,2,56.75,503.25,1.8916666666666666,"(6, 12]",567.5,"(500, 1000]"
0464-WJTKO,0,0,0,1,1,72,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,2,20.1,1460.85,0.67,"(66, 72]",1447.2,"(1000, 1500]"
0468-YRPXN,0,1,0,0,0,29,1,0,1,0,0,1,1,1,1,0,1,3,98.8,2807.1,3.2933333333333334,"(24, 30]",2865.2,"(2500, 3000]"
